3.0,0.05,100.0,422.1192160193327
3.0,0.05,200.0,422.0488633100957
3.0,0.05,300.0,471.2007681180632
3.0,0.05,400.0,577.6369642624771
3.0,0.06333333333333334,100.0,422.98023767194724
3.0,0.06333333333333334,200.0,422.98023767194724
3.0,0.06333333333333334,300.0,485.7291401315423
3.0,0.06333333333333334,400.0,590.7084382349797
3.0,0.07666666666666666,100.0,423.7431859778028
3.0,0.07666666666666666,200.0,423.80559777910577
3.0,0.07666666666666666,300.0,580.7275555437459
3.0,0.07666666666666666,400.0,580.7275555437459
3.0,0.09,100.0,424.5361036241838
3.0,0.09,200.0,413.01198111353006
3.0,0.09,300.0,581.8624409803144
3.0,0.09,400.0,581.8624409803144
4.0,0.05,100.0,555.0128733460064
4.0,0.05,200.0,650.4531466169462
4.0,0.05,300.0,627.4100411489715
4.0,0.05,400.0,792.968292928907
4.0,0.06333333333333334,100.0,533.8709834021221
4.0,0.06333333333333334,200.0,546.1683313277531
4.0,0.06333333333333334,300.0,631.5990636382012
4.0,0.06333333333333334,400.0,761.288769991736
4.0,0.07666666666666666,100.0,499.9103705651594
4.0,0.07666666666666666,200.0,524.7948877303808
4.0,0.07666666666666666,300.0,718.9086911186916
4.0,0.07666666666666666,400.0,729.1791467296664
4.0,0.09,100.0,489.8491557240057
4.0,0.09,200.0,514.6452631387342
4.0,0.09,300.0,649.5345928983464
4.0,0.09,400.0,708.1050711389532
5.0,0.05,100.0,652.3264459183133
5.0,0.05,200.0,797.0868844292545
5.0,0.05,300.0,773.7291823216732
5.0,0.05,400.0,975.5285579445344
5.0,0.06333333333333334,100.0,632.876027244872
5.0,0.06333333333333334,200.0,811.032420777627
5.0,0.06333333333333334,300.0,884.9179158044328
5.0,0.06333333333333334,400.0,978.810171755276
5.0,0.07666666666666666,100.0,634.9665893516353
5.0,0.07666666666666666,200.0,798.8167792898854
5.0,0.07666666666666666,300.0,919.4994693160476
5.0,0.07666666666666666,400.0,958.6457774405461
5.0,0.09,100.0,615.2055836344858
5.0,0.09,200.0,778.1485381013042
5.0,0.09,300.0,677.4123923965892
5.0,0.09,400.0,903.8214855405001
6.0,0.05,100.0,870.7067946076269
6.0,0.05,200.0,1179.2371442619628
6.0,0.05,300.0,1179.2371442619628
6.0,0.06333333333333334,100.0,896.5444138327716
6.0,0.06333333333333334,200.0,1088.9407842686874
6.0,0.06333333333333334,300.0,1088.9407842686874
6.0,0.07666666666666666,100.0,864.0287679926575
6.0,0.07666666666666666,200.0,1174.9329349032612
6.0,0.07666666666666666,300.0,1065.6337962774676
6.0,0.09,100.0,844.8263118885156
6.0,0.09,200.0,997.0872504214819
6.0,0.09,300.0,965.1846367395881
7.0,0.05,100.0,1025.3350164025258
7.0,0.05,200.0,1336.3641322715243
7.0,0.05,300.0,1324.0871436537461
7.0,0.06333333333333334,100.0,1007.087312111618
7.0,0.06333333333333334,200.0,1339.974626446374
7.0,0.06333333333333334,300.0,1327.446423008884
7.0,0.07666666666666666,100.0,1084.9747122815193
7.0,0.07666666666666666,200.0,1262.8152004082049
7.0,0.07666666666666666,300.0,1190.283224880937
7.0,0.09,100.0,945.16230741458
7.0,0.09,300.0,1360.5300223175639
8.0,0.05,100.0,1288.0499766800726
8.0,0.05,200.0,1530.7150118417455
8.0,0.05,400.0,1509.3912427766986
8.0,0.06333333333333334,100.0,1391.7983749112161
8.0,0.06333333333333334,200.0,1555.7766497721673
8.0,0.06333333333333334,300.0,1555.7766497721673
8.0,0.06333333333333334,400.0,1492.4418854119458
8.0,0.07666666666666666,100.0,1003.206336029341
8.0,0.07666666666666666,200.0,1681.6328684386376
8.0,0.07666666666666666,300.0,1681.6328684386376
8.0,0.07666666666666666,400.0,1485.8845083069996
8.0,0.09,100.0,1485.965944176784
8.0,0.09,200.0,1444.8946350165406
8.0,0.09,300.0,1444.8946350165406
8.0,0.09,400.0,1467.1670035892237
9.0,0.05,100.0,1264.2127778218085
9.0,0.05,200.0,1387.0349881538307
9.0,0.05,300.0,1517.0057098860923
9.0,0.05,400.0,1347.6244309069466
9.0,0.06333333333333334,100.0,1482.128125357098
9.0,0.06333333333333334,200.0,1694.6531421655131
9.0,0.06333333333333334,400.0,1414.0304071208498
9.0,0.07666666666666666,100.0,1266.662403734783
9.0,0.07666666666666666,200.0,1254.1029569899283
9.0,0.07666666666666666,300.0,1526.3684500663026
9.0,0.07666666666666666,400.0,1396.471352639859
9.0,0.09,100.0,1405.0604769254605
9.0,0.09,200.0,1343.1862518071384
9.0,0.09,300.0,1226.443751832318
9.0,0.09,400.0,1378.2166982749059
